 PdfType: central
 Format: lhagrid1
 ---
0.100000E-06 0.108814E-06 0.118405E-06 0.128842E-06 0.140199E-06 0.152556E-06 0.166003E-06 0.180635E-06 0.196556E-06 0.213881E-06 0.232733E-06 0.253247E-06 0.275569E-06 0.299858E-06 0.326289E-06 0.355049E-06 0.386343E-06 0.420397E-06 0.457452E-06 0.497773E-06 0.541648E-06 0.589390E-06 0.641340E-06 0.697869E-06 0.759381E-06 0.826315E-06 0.899148E-06 0.978401E-06 0.106464E-05 0.115848E-05 0.126059E-05 0.137170E-05 0.149261E-05 0.162417E-05 0.176733E-05 0.192310E-05 0.209261E-05 0.227705E-05 0.247776E-05 0.269615E-05 0.293379E-05 0.319238E-05 0.347376E-05 0.377994E-05 0.411311E-05 0.447564E-05 0.487013E-05 0.529939E-05 0.576647E-05 0.627473E-05 0.682778E-05 0.742958E-05 0.808442E-05 0.879697E-05 0.957232E-05 0.104160E-04 0.113341E-04 0.123330E-04 0.134200E-04 0.146028E-04 0.158898E-04 0.172903E-04 0.188141E-04 0.204723E-04 0.222766E-04 0.242399E-04 0.263762E-04 0.287007E-04 0.312301E-04 0.339823E-04 0.369770E-04 0.402356E-04 0.437813E-04 0.476394E-04 0.518374E-04 0.564052E-04 0.613754E-04 0.667834E-04 0.726678E-04 0.790704E-04 0.860368E-04 0.936168E-04 0.101864E-03 0.110838E-03 0.120602E-03 0.131225E-03 0.142783E-03 0.155359E-03 0.169041E-03 0.183927E-03 0.200122E-03 0.217743E-03 0.236912E-03 0.257767E-03 0.280456E-03 0.305139E-03 0.331990E-03 0.361199E-03 0.392974E-03 0.427538E-03 0.465135E-03 0.506030E-03 0.550510E-03 0.598889E-03 0.651505E-03 0.708728E-03 0.770957E-03 0.838628E-03 0.912211E-03 0.992219E-03 0.107921E-02 0.117378E-02 0.127658E-02 0.138832E-02 0.150978E-02 0.164177E-02 0.178520E-02 0.194104E-02 0.211034E-02 0.229424E-02 0.249397E-02 0.271085E-02 0.294633E-02 0.320193E-02 0.347933E-02 0.378031E-02 0.410681E-02 0.446089E-02 0.484478E-02 0.526085E-02 0.571167E-02 0.619996E-02 0.672863E-02 0.730079E-02 0.791976E-02 0.858903E-02 0.931236E-02 0.100937E-01 0.109371E-01 0.118471E-01 0.128283E-01 0.138854E-01 0.150236E-01 0.162480E-01 0.175642E-01 0.189777E-01 0.204945E-01 0.221204E-01 0.238615E-01 0.257240E-01 0.277142E-01 0.298384E-01 0.321029E-01 0.345140E-01 0.370778E-01 0.398004E-01 0.426878E-01 0.457456E-01 0.489794E-01 0.523943E-01 0.559952E-01 0.597865E-01 0.637726E-01 0.679569E-01 0.723428E-01 0.769332E-01 0.817302E-01 0.867359E-01 0.919516E-01 0.973781E-01 0.103016E+00 0.108865E+00 0.114925E+00 0.121195E+00 0.127674E+00 0.134360E+00 0.141251E+00 0.148345E+00 0.155640E+00 0.163132E+00 0.170818E+00 0.178696E+00 0.186761E+00 0.195010E+00 0.203441E+00 0.212048E+00 0.220828E+00 0.229777E+00 0.238892E+00 0.248167E+00 0.257601E+00 0.267187E+00 0.276923E+00 0.286805E+00 0.296829E+00 0.306991E+00 0.317288E+00 0.327715E+00 0.338270E+00 0.348948E+00 0.359747E+00 0.370663E+00 0.381693E+00 0.392834E+00 0.404082E+00 0.415435E+00 0.426889E+00 0.438443E+00 0.450092E+00 0.461836E+00 0.473670E+00 0.485593E+00 0.497601E+00 0.509694E+00 0.521867E+00 0.534120E+00 0.546450E+00 0.558855E+00 0.571333E+00 0.583882E+00 0.596501E+00 0.609186E+00 0.621938E+00 0.634753E+00 0.647631E+00 0.660569E+00 0.673566E+00 0.686621E+00 0.699733E+00 0.712899E+00 0.726119E+00 0.739391E+00 0.752714E+00 0.766086E+00 0.779507E+00 0.792975E+00 0.806490E+00 0.820050E+00 0.833654E+00 0.847301E+00 0.860990E+00 0.874720E+00 0.888490E+00 0.902300E+00 0.916149E+00 0.930034E+00 0.943957E+00 0.957916E+00 0.971910E+00 0.985938E+00 0.100000E+01
0.130000E+01 0.134367E+01 0.139460E+01 0.145425E+01 0.152448E+01 0.160761E+01 0.170666E+01 0.182550E+01 0.196924E+01 0.214467E+01 0.236096E+01 0.263071E+01 0.297149E+01 0.340829E+01 0.397741E+01 0.473271E+01 0.575610E+01 0.717552E+01 0.919672E+01 0.121615E+02 0.166579E+02 0.237390E+02 0.353735E+02 0.554251E+02 0.918959E+02 0.162382E+03 0.308260E+03 0.634386E+03 0.142975E+04 0.356953E+04 0.100000E+05
 -5 -4 -3 -2 -1 1 2 3 4 5 21
 -0.000000E+00  0.160795E-04  0.122975E-01  0.899890E+00  0.728045E+00  0.728069E+00  0.899909E+00  0.122975E-01  0.160795E-04 -0.000000E+00 -0.202516E-01
 -0.000000E+00  0.506689E-02  0.224075E-01  0.908554E+00  0.737007E+00  0.737022E+00  0.908559E+00  0.224075E-01  0.506689E-02 -0.000000E+00  0.299584E+00
 -0.000000E+00  0.189650E-01  0.357052E-01  0.920205E+00  0.748962E+00  0.748981E+00  0.920215E+00  0.357052E-01  0.189650E-01 -0.000000E+00  0.699518E+00
 -0.000000E+00  0.405394E-01  0.531782E-01  0.935961E+00  0.765066E+00  0.765098E+00  0.935986E+00  0.531782E-01  0.405394E-01 -0.000000E+00  0.121177E+01
 -0.000000E+00  0.642904E-01  0.761001E-01  0.957070E+00  0.786540E+00  0.786574E+00  0.957098E+00  0.761001E-01  0.642904E-01 -0.000000E+00  0.188800E+01
 -0.000000E+00  0.945516E-01  0.106161E+00  0.985139E+00  0.814970E+00  0.815004E+00  0.985167E+00  0.106161E+00  0.945516E-01 -0.000000E+00  0.277340E+01
 -0.000000E+00  0.134248E+00  0.145600E+00  0.102241E+01  0.852669E+00  0.852705E+00  0.102244E+01  0.145600E+00  0.134248E+00 -0.000000E+00  0.394117E+01
 -0.000000E+00  0.186195E+00  0.197168E+00  0.107174E+01  0.902461E+00  0.902503E+00  0.107177E+01  0.197168E+00  0.186195E+00 -0.000000E+00  0.548007E+01
 -0.000000E+00  0.254202E+00  0.264910E+00  0.113700E+01  0.968172E+00  0.968217E+00  0.113704E+01  0.264910E+00  0.254202E+00 -0.000000E+00  0.752040E+01
 -0.000000E+00  0.343209E+00  0.353611E+00  0.122309E+01  0.105477E+01  0.105482E+01  0.122313E+01  0.353611E+00  0.343209E+00 -0.000000E+00  0.102279E+02
 -0.000000E+00  0.459554E+00  0.469588E+00  0.133615E+01  0.116841E+01  0.116845E+01  0.133619E+01  0.469588E+00  0.459554E+00 -0.000000E+00  0.138279E+02
 -0.000000E+00  0.611662E+00  0.621170E+00  0.148483E+01  0.131767E+01  0.131772E+01  0.148487E+01  0.621170E+00  0.611662E+00 -0.000000E+00  0.186252E+02
 -0.000000E+00  0.810299E+00  0.819480E+00  0.167974E+01  0.151318E+01  0.151324E+01  0.167978E+01  0.819480E+00  0.810299E+00 -0.000000E+00  0.250042E+02
 -0.000000E+00  0.106925E+01  0.107792E+01  0.193496E+01  0.176911E+01  0.176917E+01  0.193501E+01  0.107792E+01  0.106925E+01 -0.000000E+00  0.334963E+02
 -0.000000E+00  0.140657E+01  0.141521E+01  0.226815E+01  0.210303E+01  0.210310E+01  0.226820E+01  0.141521E+01  0.140657E+01 -0.000000E+00  0.447750E+02
  0.000000E+00  0.184518E+01  0.185345E+01  0.270245E+01  0.253805E+01  0.253812E+01  0.270251E+01  0.185345E+01  0.184518E+01  0.000000E+00  0.597274E+02
  0.570553E+00  0.241290E+01  0.241642E+01  0.326588E+01  0.310128E+01  0.310136E+01  0.326595E+01  0.241642E+01  0.241290E+01  0.570553E+00  0.782863E+02
  0.132023E+01  0.314865E+01  0.315204E+01  0.399683E+01  0.383308E+01  0.383316E+01  0.399690E+01  0.315204E+01  0.314865E+01  0.132023E+01  0.102838E+03
  0.228583E+01  0.410015E+01  0.410359E+01  0.494334E+01  0.478069E+01  0.478079E+01  0.494342E+01  0.410359E+01  0.410015E+01  0.228583E+01  0.135149E+03
  0.352866E+01  0.532865E+01  0.533181E+01  0.616691E+01  0.600530E+01  0.600538E+01  0.616698E+01  0.533181E+01  0.532865E+01  0.352866E+01  0.177564E+03
  0.512738E+01  0.691262E+01  0.691638E+01  0.774511E+01  0.758463E+01  0.758476E+01  0.774521E+01  0.691638E+01  0.691262E+01  0.512738E+01  0.232948E+03
  0.718031E+01  0.894882E+01  0.895294E+01  0.977622E+01  0.961694E+01  0.961707E+01  0.977632E+01  0.895294E+01  0.894882E+01  0.718031E+01  0.304911E+03
  0.980788E+01  0.115605E+02  0.115642E+02  0.123811E+02  0.122229E+02  0.122230E+02  0.123811E+02  0.115642E+02  0.115605E+02  0.980788E+01  0.397904E+03
  0.131608E+02  0.148976E+02  0.149010E+02  0.157122E+02  0.155547E+02  0.155549E+02  0.157123E+02  0.149010E+02  0.148976E+02  0.131608E+02  0.517283E+03
