PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00 
1.300100e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04 
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000E+00 2.66127231E-05 6.40401472E+00 2.66802993E-01 2.66801131E-01 2.68517397E-01 2.69064466E-01 6.40401472E+00 2.66127231E-05 0.00000000E+00 2.53620399E-03 
0.00000000E+00 5.82711380E-02 6.32145663E+00 3.23097653E-01 3.23095573E-01 3.24911175E-01 3.25477643E-01 6.32145663E+00 5.82711380E-02 0.00000000E+00 2.10703529E+00 
0.00000000E+00 1.42955640E-01 6.27076054E+00 4.05886038E-01 4.05883668E-01 4.07801157E-01 4.08386953E-01 6.27076054E+00 1.42955640E-01 0.00000000E+00 4.94348026E+00 
0.00000000E+00 2.58262690E-01 6.25572947E+00 5.19346839E-01 5.19344104E-01 5.21366114E-01 5.21971179E-01 6.25572947E+00 2.58262690E-01 0.00000000E+00 8.69027887E+00 
0.00000000E+00 4.08879725E-01 6.28059775E+00 6.68162561E-01 6.68159388E-01 6.70288693E-01 6.70912991E-01 6.28059775E+00 4.08879725E-01 0.00000000E+00 1.35415563E+01 
0.00000000E+00 6.00014544E-01 6.35015129E+00 8.57536371E-01 8.57532690E-01 8.59772216E-01 8.60415729E-01 6.35015129E+00 6.00014544E-01 0.00000000E+00 1.97058579E+01 
0.00000000E+00 8.37400705E-01 6.46978422E+00 1.09319812E+00 1.09319386E+00 1.09554668E+00 1.09620940E+00 6.46978422E+00 8.37400705E-01 0.00000000E+00 2.74046079E+01 
0.00000000E+00 1.12735740E+00 6.64557453E+00 1.38146435E+00 1.38145943E+00 1.38392877E+00 1.38461071E+00 6.64557453E+00 1.12735740E+00 0.00000000E+00 3.68722650E+01 
4.04385986E-01 1.51828058E+00 6.91480337E+00 1.77056263E+00 1.77055691E+00 1.77315928E+00 1.77386241E+00 6.91480337E+00 1.51828058E+00 4.04385986E-01 4.89226129E+01 
8.91745880E-01 1.99235360E+00 7.26980796E+00 2.24282847E+00 2.24282184E+00 2.24556289E+00 2.24628742E+00 7.26980796E+00 1.99235360E+00 8.91745880E-01 6.36832698E+01 
1.47441992E+00 2.56191314E+00 7.72287463E+00 2.81059822E+00 2.81059058E+00 2.81347618E+00 2.81422231E+00 7.72287463E+00 2.56191314E+00 1.47441992E+00 8.15433517E+01 
2.16578089E+00 3.24032675E+00 8.28730273E+00 3.48723891E+00 3.48723014E+00 3.49026642E+00 3.49103434E+00 8.28730273E+00 3.24032675E+00 2.16578089E+00 1.02902169E+02 
2.98021071E+00 4.04197078E+00 8.97739597E+00 4.28712631E+00 4.28711633E+00 4.29030963E+00 4.29109954E+00 8.97739597E+00 4.04197078E+00 2.98021071E+00 1.28165378E+02 
3.93311095E+00 4.98224125E+00 9.80847744E+00 5.22565590E+00 5.22564457E+00 5.22900156E+00 5.22981360E+00 9.80847744E+00 4.98224125E+00 3.93311095E+00 1.57742310E+02 
5.04090827E+00 6.07755974E+00 1.07969013E+01 6.31924876E+00 6.31923598E+00 6.32276354E+00 6.32359788E+00 1.07969013E+01 6.07755974E+00 5.04090827E+00 1.92043351E+02 
6.32106745E+00 7.34538693E+00 1.19600718E+01 7.58536519E+00 7.58535085E+00 7.58905618E+00 7.58991294E+00 1.19600718E+01 7.34538693E+00 6.32106745E+00 2.31477755E+02 
7.79204880E+00 8.80418097E+00 1.33164117E+01 9.04246322E+00 9.04244717E+00 9.04633777E+00 9.04721706E+00 1.33164117E+01 8.80418097E+00 7.79204880E+00 2.76449962E+02 
9.47349931E+00 1.04736129E+01 1.48857911E+01 1.07102172E+01 1.07101994E+01 1.07142829E+01 1.07151848E+01 1.48857911E+01 1.04736129E+01 9.47349931E+00 3.25438773E+02 
1.13852958E+01 1.23734692E+01 1.66872171E+01 1.26084014E+01 1.26083816E+01 1.26126676E+01 1.26135921E+01 1.66872171E+01 1.23734692E+01 1.13852958E+01 3.79334273E+02 
1.35499071E+01 1.45261866E+01 1.87428479E+01 1.47594483E+01 1.47594263E+01 1.47639247E+01 1.47648722E+01 1.87428479E+01 1.45261866E+01 1.35499071E+01 4.39834258E+02 
1.59906205E+01 1.69550597E+01 2.10760338E+01 1.71866532E+01 1.71866289E+01 1.71913505E+01 1.71923211E+01 2.10760338E+01 1.69550597E+01 1.59906205E+01 5.07299957E+02 
1.87310574E+01 1.96837160E+01 2.37104496E+01 1.99136450E+01 1.99136182E+01 1.99185739E+01 1.99195676E+01 2.37104496E+01 1.96837160E+01 1.87310574E+01 5.82055560E+02 
2.17950252E+01 2.27359686E+01 2.66699507E+01 2.29642375E+01 2.29642082E+01 2.29694092E+01 2.29704262E+01 2.66699507E+01 2.27359686E+01 2.17950252E+01 6.64382832E+02 
0.00000000E+00 2.55736268E-05 5.61942407E+00 2.57749033E-01 2.57746706E-01 2.59696141E-01 2.60307282E-01 5.61942407E+00 2.55736268E-05 0.00000000E+00 2.87937706E-03 
0.00000000E+00 5.57686673E-02 5.55164808E+00 3.11611303E-01 3.11608649E-01 3.13671397E-01 3.14303813E-01 5.55164808E+00 5.57686673E-02 0.00000000E+00 1.97454466E+00 
0.00000000E+00 1.36338654E-01 5.51345651E+00 3.90352559E-01 3.90349493E-01 3.92528446E-01 3.93182028E-01 5.51345651E+00 1.36338654E-01 0.00000000E+00 4.64128950E+00 
0.00000000E+00 2.45532106E-01 5.50831294E+00 4.97765627E-01 4.97762065E-01 5.00060204E-01 5.00734855E-01 5.50831294E+00 2.45532106E-01 0.00000000E+00 8.16498712E+00 
0.00000000E+00 3.87581710E-01 5.54005252E+00 6.38078434E-01 6.38074293E-01 6.40494761E-01 6.41190405E-01 5.54005252E+00 3.87581710E-01 0.00000000E+00 1.27203440E+01 
0.00000000E+00 5.67165832E-01 5.61298346E+00 8.15964875E-01 8.15960071E-01 8.18506184E-01 8.19222768E-01 5.61298346E+00 5.67165832E-01 0.00000000E+00 1.84934600E+01 
0.00000000E+00 7.89409156E-01 5.73193266E+00 1.03654606E+00 1.03654051E+00 1.03921575E+00 1.03995323E+00 5.73193266E+00 7.89409156E-01 0.00000000E+00 2.56801592E+01 
0.00000000E+00 1.05993466E+00 5.90231148E+00 1.30544239E+00 1.30543602E+00 1.30824403E+00 1.30900239E+00 5.90231148E+00 1.05993466E+00 0.00000000E+00 3.44859148E+01 
3.76038764E-01 1.42338260E+00 6.15901051E+00 1.66713197E+00 1.66712457E+00 1.67008415E+00 1.67086546E+00 6.15901051E+00 1.42338260E+00 3.76038764E-01 4.56459077E+01 
8.27615630E-01 1.86253020E+00 6.49371384E+00 2.10453859E+00 2.10453007E+00 2.10764759E+00 2.10845204E+00 6.49371384E+00 1.86253020E+00 8.27615630E-01 5.92575136E+01 
1.36558631E+00 2.38822990E+00 6.91722977E+00 2.62851441E+00 2.62850464E+00 2.63178676E+00 2.63261452E+00 6.91722977E+00 2.38822990E+00 1.36558631E+00 7.56542849E+01 
2.00163438E+00 3.01216043E+00 7.44117718E+00 3.25073766E+00 3.25072652E+00 3.25418016E+00 3.25503139E+00 7.44117718E+00 3.01216043E+00 2.00163438E+00 9.51753651E+01 
2.74823971E+00 3.74679655E+00 8.07796712E+00 3.98368256E+00 3.98366991E+00 3.98730228E+00 3.98817711E+00 8.07796712E+00 3.74679655E+00 2.74823971E+00 1.18161789E+02 
3.61867927E+00 4.60541006E+00 8.84080741E+00 4.84062038E+00 4.84060612E+00 4.84442470E+00 4.84532327E+00 8.84080741E+00 4.60541006E+00 3.61867927E+00 1.44953900E+02 
4.62702380E+00 5.60206706E+00 9.74370498E+00 5.83561676E+00 5.83560074E+00 5.83961335E+00 5.84053574E+00 9.74370498E+00 5.60206706E+00 4.62702380E+00 1.75888818E+02 
5.78814222E+00 6.75163267E+00 1.08014755E+01 6.98353646E+00 6.98351854E+00 6.98773330E+00 6.98867958E+00 1.08014755E+01 6.75163267E+00 5.78814222E+00 2.11298330E+02 
7.11765616E+00 8.06972656E+00 1.20297075E+01 8.29999903E+00 8.29997908E+00 8.30440443E+00 8.30537465E+00 1.20297075E+01 8.06972656E+00 7.11765616E+00 2.51505439E+02 
8.63210057E+00 9.57290616E+00 1.34451332E+01 9.80156521E+00 9.80154307E+00 9.80618771E+00 9.80718183E+00 1.34451332E+01 9.57290616E+00 8.63210057E+00 2.95093272E+02 
1.03480022E+01 1.12776137E+01 1.50635110E+01 1.15046654E+01 1.15046408E+01 1.15095153E+01 1.15105334E+01 1.50635110E+01 1.12776137E+01 1.03480022E+01 3.42824164E+02 
1.22839912E+01 1.32024495E+01 1.69031970E+01 1.34278955E+01 1.34278685E+01 1.34329843E+01 1.34340265E+01 1.69031970E+01 1.32024495E+01 1.22839912E+01 3.96177390E+02 
1.44592304E+01 1.53665828E+01 1.89834093E+01 1.55904261E+01 1.55903964E+01 1.55957654E+01 1.55968317E+01 1.89834093E+01 1.53665828E+01 1.44592304E+01 4.55422571E+02 
